image_filename,tags,raw_output,timestamp,success
01-street-meditation-couple.jpg,"couple, bench, city street, winter, sitting, affectionate, urban, cold"," couple, bench, city street, winter, sitting, affectionate, urban, cold ",2025-06-24T18:00:08-04:00,true
02-graffiti-skate-park.jpg,"The image shows an indoor space with graffiti on the walls, a concrete floor, and various urban elements such as skateboards and ramps. There are two people present in the space; one is standing near the center of the room, while the other is positioned towards the left side of the frame. The person in the foreground appears to be looking directly at the camera with a neutral expression. The overall mood of the scene seems calm and quiet, with no immediate signs of activity or interaction. The setting suggests an urban environment, possibly a skate park or similar recreational space. There is no visible text or branding in the image."," The image shows an indoor space with graffiti on the walls, a concrete floor, and various urban elements such as skateboards and ramps. There are two people present in the space; one is standing near the center of the room, while the other is positioned towards the left side of the frame. The person in the foreground appears to be looking directly at the camera with a neutral expression. The overall mood of the scene seems calm and quiet, with no immediate signs of activity or interaction. The setting suggests an urban environment, possibly a skate park or similar recreational space. There is no visible text or branding in the image. ",2025-06-24T18:00:12-04:00,true
03-belgian-stew-fries.jpg,"The image shows a meal consisting of meat with gravy, french fries, and a small salad on the side. There is a bottle of ketchup in the background. The setting appears to be an indoor dining area, possibly a restaurant or pub. The overall scene mood can be described as casual and relaxed."," The image shows a meal consisting of meat with gravy, french fries, and a small salad on the side. There is a bottle of ketchup in the background. The setting appears to be an indoor dining area, possibly a restaurant or pub. The overall scene mood can be described as casual and relaxed. ",2025-06-24T18:00:15-04:00,true
04-cheese-fondue-dinner.jpg,"", ,2025-06-24T18:00:16-04:00,true
05-snowboarders-mountain-rest.jpg,"snow, mountain, skiing, group, winter, outdoor, recreational, cold, daytime"," snow, mountain, skiing, group, winter, outdoor, recreational, cold, daytime ",2025-06-24T18:00:19-04:00,true
06-alpine-trail-hiker.jpg,"camping, two people, outdoor, forest, clear sky, daytime"," camping, two people, outdoor, forest, clear sky, daytime ",2025-06-24T18:00:20-04:00,true
07-restaurant-group-dinner.jpg,"Activities: Dining, socializing"," People: 7 Activities: Dining, socializing Interactions: Conversation, sharing food Emotional Tone: Positive Setting: Indoor, restaurant Weather: Not visible in image Time of Day: Evening Overall Scene Mood: Friendly and relaxed ",2025-06-24T18:00:24-04:00,true
08-neon-bar-friends.jpg,"purple, people, socializing, indoor, nighttime, festive"," purple, people, socializing, indoor, nighttime, festive ",2025-06-24T18:00:26-04:00,true
09-record-store-group-photo.jpg,"People: 10
Activities: Posing for photo
Emotional Tone: Happy
Setting: Indoor
Weather: Clear
Time of Day: Evening
Overall Scene Mood: Joyful", People: 10 Activities: Posing for photo Emotional Tone: Happy Setting: Indoor Weather: Clear Time of Day: Evening Overall Scene Mood: Joyful ,2025-06-24T18:00:30-04:00,true
10-alpine-peaks-vista.jpg,"snowy mountains, clouds, blue sky, no people visible, outdoor, clear, daytime"," snowy mountains, clouds, blue sky, no people visible, outdoor, clear, daytime ",2025-06-24T18:00:32-04:00,true
11-blue-sneakers-blacklight.jpg,"shoes, purple, 2, sitting, indoor, night, relaxed"," shoes, purple, 2, sitting, indoor, night, relaxed ",2025-06-24T18:00:34-04:00,true
12-winter-jackets-uv-light.jpg,"two people, nighttime, indoor, festive, cheerful, holiday decorations, man holding a sign, woman sitting on the ground, purple lights, green plants, urban setting"," ""two people, nighttime, indoor, festive, cheerful, holiday decorations, man holding a sign, woman sitting on the ground, purple lights, green plants, urban setting"" ",2025-06-24T18:00:37-04:00,true
13-couple-train-selfie.jpg,"woman, man, train, sitting, smiling, indoor, urban, daytime"," woman, man, train, sitting, smiling, indoor, urban, daytime ",2025-06-24T18:00:38-04:00,true
14-freddie-mercury-statue.jpg,"statue, person, outdoor, clear, daytime, bronze, memorial, city, grass, plaque, monument, solitary figure, commemoration, historical, public space, urban setting"," ""statue, person, outdoor, clear, daytime, bronze, memorial, city, grass, plaque, monument, solitary figure, commemoration, historical, public space, urban setting"" ",2025-06-24T18:00:41-04:00,true
15-red-eyes-costume-display.jpg,"red, costume, 2, indoor, no weather, no time, vibrant"," red, costume, 2, indoor, no weather, no time, vibrant ",2025-06-24T18:00:42-04:00,true
16-highland-cattle-pen.jpg,"cows, field, rural, daytime"," cows, field, rural, daytime ",2025-06-24T18:00:44-04:00,true
