image_filename,tags,raw_output,timestamp,success
01-street-meditation-couple.jpg,"Couple, bench, city street, winter, daytime, urban"," Couple, bench, city street, winter, daytime, urban ",2025-06-24T17:47:47-04:00,true
02-graffiti-skate-park.jpg,"The image shows an indoor skatepark with graffiti on the walls. There is a person standing in front of the camera. The skatepark has concrete floors and metal beams supporting the ceiling. The walls are made of concrete blocks, and there are windows along one side. The lighting suggests it might be daytime due to natural light coming through the windows. The overall scene mood appears to be casual and relaxed."," The image shows an indoor skatepark with graffiti on the walls. There is a person standing in front of the camera. The skatepark has concrete floors and metal beams supporting the ceiling. The walls are made of concrete blocks, and there are windows along one side. The lighting suggests it might be daytime due to natural light coming through the windows. The overall scene mood appears to be casual and relaxed. ",2025-06-24T17:47:51-04:00,true
03-belgian-stew-fries.jpg,"The image shows a meal on a plate, which includes meat with sauce, french fries, and a side salad. There is a bottle of ketchup in the background. The setting appears to be an indoor dining area, possibly a restaurant or pub, as suggested by the presence of a menu and a bottle of beer. The overall scene mood can be described as casual and relaxed, with no people visible in the image."," The image shows a meal on a plate, which includes meat with sauce, french fries, and a side salad. There is a bottle of ketchup in the background. The setting appears to be an indoor dining area, possibly a restaurant or pub, as suggested by the presence of a menu and a bottle of beer. The overall scene mood can be described as casual and relaxed, with no people visible in the image. ",2025-06-24T17:47:55-04:00,true
04-cheese-fondue-dinner.jpg,"", ,2025-06-24T17:47:56-04:00,true
05-snowboarders-mountain-rest.jpg,"snow, mountain, skiing, group, winter, outdoor, recreational, cold, daytime"," snow, mountain, skiing, group, winter, outdoor, recreational, cold, daytime ",2025-06-24T17:47:58-04:00,true
06-alpine-trail-hiker.jpg,"camping, forest, two people, outdoor activity, relaxed atmosphere, natural setting, clear sky"," camping, forest, two people, outdoor activity, relaxed atmosphere, natural setting, clear sky ",2025-06-24T17:47:59-04:00,true
07-restaurant-group-dinner.jpg,"People: 7
Activities: Dining
Interactions: Socializing
Emotional Tone: Happy
Setting: Indoor
Weather: Unknown
Time of Day: Evening
Overall Scene Mood: Positive and relaxed", People: 7 Activities: Dining Interactions: Socializing Emotional Tone: Happy Setting: Indoor Weather: Unknown Time of Day: Evening Overall Scene Mood: Positive and relaxed ,2025-06-24T17:48:03-04:00,true
08-neon-bar-friends.jpg,"Activities: Sitting, socializing"," People: 7 Activities: Sitting, socializing Interactions: Conversation Emotional Tone: Casual Setting: Indoor Weather: Unknown Time of Day: Night Overall Scene Mood: Relaxed ",2025-06-24T17:48:07-04:00,true
09-record-store-group-photo.jpg,"People: 8
Activities: Posing for photo
Emotional Tone: Happy
Setting: Indoor
Weather: Not applicable
Time of Day: Evening
Overall Scene Mood: Joyful", People: 8 Activities: Posing for photo Emotional Tone: Happy Setting: Indoor Weather: Not applicable Time of Day: Evening Overall Scene Mood: Joyful ,2025-06-24T17:48:10-04:00,true
10-alpine-peaks-vista.jpg,"Mountains, clouds, blue sky, snow, no people visible, outdoor, clear, daytime"," Mountains, clouds, blue sky, snow, no people visible, outdoor, clear, daytime ",2025-06-24T17:48:11-04:00,true
