image_filename,tags,raw_output,timestamp,success
01-street-meditation-couple.jpg,"urban, people, sitting, cold, sad","urban, people, sitting, cold, sad",2025-06-24T12:56:45-04:00,true
02-graffiti-skate-park.jpg,"urban, graffiti, man, standing, skateboarding ramp, abandoned building, indoor, neutral, casual, solitary, gritty, urban decay, industrial, dimly lit, abandoned, decay, urban landscape, urban culture, urban decay photography, urban decay art, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene,","urban, graffiti, man, standing, skateboarding ramp, abandoned building, indoor, neutral, casual, solitary, gritty, urban decay, industrial, dimly lit, abandoned, decay, urban landscape, urban culture, urban decay photography, urban decay art, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene, urban decay atmosphere, urban decay mood, urban decay setting, urban decay environment, urban decay scene,",2025-06-24T12:57:00-04:00,true
03-belgian-stew-fries.jpg,"food, plate, fork, knife, table, beer, fries, sauce, tablecloth, indoor, casual, meal, dining, dining table, table setting, mealtime, food presentation, dining experience, dining atmosphere, dining setup, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setting, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance,","food, plate, fork, knife, table, beer, fries, sauce, tablecloth, indoor, casual, meal, dining, dining table, table setting, mealtime, food presentation, dining experience, dining atmosphere, dining setup, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setting, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance, dining table mood, dining table setup, dining table arrangement, dining table decoration, dining table ambiance,",2025-06-24T12:57:16-04:00,true
04-cheese-fondue-dinner.jpg,"indoor, dining, cheese fondue, bread, beer, people, social, casual, warm, cozy","indoor, dining, cheese fondue, bread, beer, people, social, casual, warm, cozy",2025-06-24T12:57:25-04:00,true
05-snowboarders-mountain-rest.jpg,"snow, snowboard, snowboarder, snowboarding, winter, cold, mountain, snow-covered, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow","snow, snowboard, snowboarder, snowboarding, winter, cold, mountain, snow-covered, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow, snow",2025-06-24T12:57:40-04:00,true
06-alpine-trail-hiker.jpg,"campfire, snow, trees, people, camping, outdoor, nature, peaceful, daytime, adventure","campfire, snow, trees, people, camping, outdoor, nature, peaceful, daytime, adventure",2025-06-24T12:57:49-04:00,true
07-restaurant-group-dinner.jpg,"indoor, people, eating, smiling, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed","indoor, people, eating, smiling, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed, beer, table, friends, conversation, meal, indoor, casual, friendly, relaxed",2025-06-24T12:58:00-04:00,true
08-neon-bar-friends.jpg,"blue, purple, winter, snow, friends, sitting, drinking, festive, cozy, relaxed, social, outdoor, evening, holiday, winter wonderland, snow-covered, warm, friendly, cheerful","blue, purple, winter, snow, friends, sitting, drinking, festive, cozy, relaxed, social, outdoor, evening, holiday, winter wonderland, snow-covered, warm, friendly, cheerful",2025-06-24T12:58:04-04:00,true
09-record-store-group-photo.jpg,"bookstore, people, casual, smiling, friendly, indoor, cozy, relaxed, group photo, bookshelves, colorful, wooden floor, warm, evening","bookstore, people, casual, smiling, friendly, indoor, cozy, relaxed, group photo, bookshelves, colorful, wooden floor, warm, evening",2025-06-24T12:58:12-04:00,true
10-alpine-peaks-vista.jpg,"snow, mountains, clouds, blue sky, winter, cold, panoramic view, serene, majestic, peaceful, outdoor, high altitude, snow-covered landscape, clear weather, daytime, tranquil, majestic, serene, peaceful, winter scenery","snow, mountains, clouds, blue sky, winter, cold, panoramic view, serene, majestic, peaceful, outdoor, high altitude, snow-covered landscape, clear weather, daytime, tranquil, majestic, serene, peaceful, winter scenery",2025-06-24T12:58:19-04:00,true
11-blue-sneakers-blacklight.jpg,"purple, shoes, 1, standing, neutral, urban, night, mysterious","purple, shoes, 1, standing, neutral, urban, night, mysterious",2025-06-24T12:58:29-04:00,true
12-winter-jackets-uv-light.jpg,"purple, blue, neon lights, two people, standing, smiling, urban, evening, festive, joyful","purple, blue, neon lights, two people, standing, smiling, urban, evening, festive, joyful",2025-06-24T12:58:40-04:00,true
13-couple-train-selfie.jpg,"gray, black, blue, beige, brown, indoors, train, 2 people, smiling, casual, relaxed, daytime, friendly","gray, black, blue, beige, brown, indoors, train, 2 people, smiling, casual, relaxed, daytime, friendly",2025-06-24T12:58:43-04:00,true
14-freddie-mercury-statue.jpg,"statue, blue sky, green grass, trees, no people, no activities, neutral tone, urban, clear, daytime, peaceful","statue, blue sky, green grass, trees, no people, no activities, neutral tone, urban, clear, daytime, peaceful",2025-06-24T12:58:52-04:00,true
15-red-eyes-costume-display.jpg,"red, costume, 1 person, standing, formal, indoor, colorful, festive, elegant","red, costume, 1 person, standing, formal, indoor, colorful, festive, elegant",2025-06-24T12:58:55-04:00,true
16-highland-cattle-pen.jpg,"brown, calf, standing, dirt, fence, outdoor, neutral, calm","brown, calf, standing, dirt, fence, outdoor, neutral, calm",2025-06-24T12:59:05-04:00,true
17-european-town-rooftop-view.jpg,"urban, buildings, people, construction, busy, neutral, daytime, construction site, industrial, busy, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity","urban, buildings, people, construction, busy, neutral, daytime, construction site, industrial, busy, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity, urban landscape, construction site, construction activity",2025-06-24T12:59:18-04:00,true
18-poppy-seed-cake-slices.jpg,"brown, cookies, indoor, neutral, still life, sweet, baked, food, dessert, no people, no animals, no activities, no interactions, no weather, no time of day, no setting, no emotional tone, no mood","brown, cookies, indoor, neutral, still life, sweet, baked, food, dessert, no people, no animals, no activities, no interactions, no weather, no time of day, no setting, no emotional tone, no mood",2025-06-24T12:59:26-04:00,true
19-louvre-pyramid-courtyard.jpg,"gray, pyramid, people, walking, cloudy, outdoor, museum, historical, calm, quiet","gray, pyramid, people, walking, cloudy, outdoor, museum, historical, calm, quiet",2025-06-24T12:59:32-04:00,true
20-woman-admiring-classical-statue.jpg,"brown, statue, 1, looking, neutral, indoor, no specific weather, no specific time, contemplative","brown, statue, 1, looking, neutral, indoor, no specific weather, no specific time, contemplative",2025-06-24T12:59:41-04:00,true
21-jeweled-royal-crown-display.jpg,"gold, crown, people, looking, admiration, indoor, museum, historical, royal, elegant, formal, attention, interest, curiosity, reverence, admiration, historical artifact, royal crown, museum display, historical significance, royal regalia, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown","gold, crown, people, looking, admiration, indoor, museum, historical, royal, elegant, formal, attention, interest, curiosity, reverence, admiration, historical artifact, royal crown, museum display, historical significance, royal regalia, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown, museum display, royal crown, museum exhibit, royal crown",2025-06-24T12:59:56-04:00,true
