image_filename,tags,raw_output,timestamp,success
01-street-meditation-couple.jpg,"Colors: Blue, White, Black, Gray"," Colors: Blue, White, Black, Gray Objects: Bench, People, Street, Sidewalk, Bicycle, Trees, Buildings, Doors, Windows, Signs, Trash Can People count: 2 Activities: Sitting, Hugging, Posing for a photo Emotions: Happy, Content, Relaxed Location type: Urban, Street-side Weather/Lighting: Overcast, Daytime Mood: Warm, Friendly",2025-06-24T19:25:59-04:00,true
02-graffiti-skate-park.jpg,"colors: gray, white, red, blue, black, yellow;"," colors: gray, white, red, blue, black, yellow; all objects: graffiti, skateboard ramp, windows, beams, walls, floor; people count: 2; activities: standing, walking; emotions: neutral; location type: industrial building; weather/lighting: indoor, artificial lighting; time of day: daytime; mood: calm.",2025-06-24T19:26:06-04:00,true
03-belgian-stew-fries.jpg,"colors: red, white, black, yellow; all objects: plate, fork, knife, spoon, ketchup bottle, beer bottle, glasses, napkin, table; people count: 0; activities: eating; emotions: satisfied; location type: restaurant; weather/lighting: indoor lighting; time of day: evening; mood: content."," colors: red, white, black, yellow; all objects: plate, fork, knife, spoon, ketchup bottle, beer bottle, glasses, napkin, table; people count: 0; activities: eating; emotions: satisfied; location type: restaurant; weather/lighting: indoor lighting; time of day: evening; mood: content.",2025-06-24T19:26:12-04:00,true
04-cheese-fondue-dinner.jpg,"colors: red, yellow, green, brown, white;"," colors: red, yellow, green, brown, white; all objects: table, food, drinks, utensils, bowls, plates, cups, bottles, knives, forks, spoons, bread, cheese, sauce, butter, condiments, beer, wine glasses, chairs, people, dining table; people count: 1; activities: eating, drinking, socializing; emotions: contentment, enjoyment; location type: restaurant or pub; weather/lighting: indoor lighting; time of day: evening or night; mood: relaxed and leisurely.",2025-06-24T19:26:23-04:00,true
05-snowboarders-mountain-rest.jpg,"Colors: White, black, gray, yellow, blue, red, green, purple"," Colors: White, black, gray, yellow, blue, red, green, purple All objects: snowboarders, skis, snowboards, ski poles, helmets, goggles, gloves, jackets, pants, boots People count: 6 people Activities: snowboarding, skiing, sitting, standing Emotions: happy, tired, relaxed, excited Location type: mountain, slope, hillside Weather/lighting: foggy, overcast, bright sunlight Time of day: morning or afternoon (not possible to determine with certainty) Mood: joyful, adventurous",2025-06-24T19:26:33-04:00,true
06-alpine-trail-hiker.jpg,"colors: green, brown, blue, white"," colors: green, brown, blue, white all objects: trees, campfire, picnic table, people, fire pit people count: 2 activities: camping, cooking, eating emotions: relaxed, content location type: forest, campsite weather/lighting: sunny, clear time of day: daytime mood: peaceful",2025-06-24T19:26:39-04:00,true
07-restaurant-group-dinner.jpg,"colors: green, yellow, white, black; all objects: table, chairs, cups, bottles, food, cell phones, picture frames, people; people count: 7; activities: eating, drinking, socializing, taking selfies; emotions: happy, surprised, content; location type: restaurant or pub; weather/lighting: indoors, artificial lighting; time of day: evening; mood: convivial."," colors: green, yellow, white, black; all objects: table, chairs, cups, bottles, food, cell phones, picture frames, people; people count: 7; activities: eating, drinking, socializing, taking selfies; emotions: happy, surprised, content; location type: restaurant or pub; weather/lighting: indoors, artificial lighting; time of day: evening; mood: convivial.",2025-06-24T19:26:46-04:00,true
08-neon-bar-friends.jpg,"Colors: Purple, Green, White"," Colors: Purple, Green, White All objects: People, Table, Bench, Drinks, Lights People count: 10 Activities: Sitting, Talking, Drinking Emotions: Happy, Engaged, Socializing Location type: Indoor Weather/lighting: Artificial lighting, Purple ambiance Time of day: Night or evening Mood: Convivial",2025-06-24T19:26:51-04:00,true
09-record-store-group-photo.jpg,"colors: white, black, red, blue, yellow; all objects: books, shelves, desk, chairs, people; people count: 10; activities: posing, smiling, standing, sitting; emotions: happy, excited, relaxed; location type: library, bookstore; weather/lighting: indoors, well-lit; time of day: evening; mood: cheerful, social."," colors: white, black, red, blue, yellow; all objects: books, shelves, desk, chairs, people; people count: 10; activities: posing, smiling, standing, sitting; emotions: happy, excited, relaxed; location type: library, bookstore; weather/lighting: indoors, well-lit; time of day: evening; mood: cheerful, social.",2025-06-24T19:26:59-04:00,true
10-alpine-peaks-vista.jpg,"Colors: Blue sky, white clouds, green mountains, brown earth, gray rocks."," Colors: Blue sky, white clouds, green mountains, brown earth, gray rocks. All objects: Mountains, clouds, sky, trees, snow, rocks. People count: 0 (no people visible in the image). Activities: None (the scene is static with no indication of human activity). Emotions: None (the image does not depict any emotional content). Location type: Mountainous region. Weather/lighting: Sunny, clear day with bright sunlight. Time of day: Daytime (no shadows or darkness suggest it's daytime). Mood: Serene and peaceful (the image conveys a sense of tranquility and natural beauty).",2025-06-24T19:27:10-04:00,true
11-blue-sneakers-blacklight.jpg,"colors: blue, purple, green, black, white"," colors: blue, purple, green, black, white all objects: shoes, jeans, sneakers, socks, pants, shirt, jacket, chair, table, floor, ceiling, lighting fixture people count: 2 (one person wearing the shoes and another person in the background) activities: sitting, relaxing, socializing emotions: contentment, relaxation location type: indoors, possibly a bar or restaurant with dim lighting weather/lighting: artificial lighting, indoor setting time of day: night or evening (given the darkness and the use of artificial light) mood: casual, laid-back",2025-06-24T19:27:21-04:00,true
12-winter-jackets-uv-light.jpg,"colors: blue, green, purple, black, white;"," colors: blue, green, purple, black, white; all objects: jacket, hat, scarf, gloves, coat, shirt, pants, shoes, backpack, bag, bottle, cup, glass, candles, lights, tree, snowman, fence, bench, stairs, railing, wall, floor, ceiling; people count: 3; activities: walking, standing, sitting, talking, drinking, eating, smoking; emotions: happy, sad, tired, relaxed; location type: indoor, outdoor; weather/lighting: nighttime, dark, cold; mood: festive, social, casual.",2025-06-24T19:27:33-04:00,true
13-couple-train-selfie.jpg,"Colors: brown, black, white, gray"," Colors: brown, black, white, gray Objects: train seats, train interior, jacket, sweater, coat, backpack People count: 2 Activities: sitting, smiling, traveling Emotions: happiness, contentment Location type: public transportation (train) Weather/lighting: indoors, artificial lighting Time of day: daytime",2025-06-24T19:27:39-04:00,true
14-freddie-mercury-statue.jpg,"Colors: Blue sky, green grass, gray concrete, brown statue, yellow flowers."," Colors: Blue sky, green grass, gray concrete, brown statue, yellow flowers. All objects: Statue, plaque, sidewalk, trees, building, street sign. People count: 0. Activities: None visible in the image. Emotions: Not applicable to an inanimate object like a statue. Location type: Park or memorial area. Weather/lighting: Sunny with clear skies. Time of day: Daytime, likely morning or afternoon given the shadows and lighting. Mood: Serene, reflective, peaceful.",2025-06-24T19:27:49-04:00,true
15-red-eyes-costume-display.jpg,"Colors: red, white, black"," Colors: red, white, black All objects: mannequins, costumes, display case People count: 0 Activities: none Emotions: neutral Location type: museum or exhibition space Weather/lighting: indoors with artificial lighting Time of day: nighttime or evening",2025-06-24T19:27:55-04:00,true
16-highland-cattle-pen.jpg,"Colors: Brown, white, yellow"," Colors: Brown, white, yellow All objects: Cows, fence, grass, dirt People count: 0 Activities: Standing, grazing Emotions: None Location type: Farm or rural area Weather/lighting: Overcast, natural light Time of day: Daytime",2025-06-24T19:28:00-04:00,true
17-european-town-rooftop-view.jpg,"colors: red, brown, green, gray"," colors: red, brown, green, gray all objects: buildings, roofs, walls, windows, chimneys, trees, grass, sky people count: 0 activities: none visible emotions: neutral location type: urban, residential weather/lighting: overcast, diffused light time of day: daytime",2025-06-24T19:28:07-04:00,true
18-poppy-seed-cake-slices.jpg,"Colors: brown, yellow, white"," Colors: brown, yellow, white All objects: pastries, bread, food People count: 0 Activities: baking, cooking Emotions: appetizing, delicious Location type: kitchen or bakery Weather/lighting: indoor lighting Time of day: daytime",2025-06-24T19:28:14-04:00,true
19-louvre-pyramid-courtyard.jpg,"All objects: Louvre Museum, Eiffel Tower, Pyramids, Statue of Liberty, Mona Lisa, Venus de Milo"," Colors: Grayscale (grays and blacks) All objects: Louvre Museum, Eiffel Tower, Pyramids, Statue of Liberty, Mona Lisa, Venus de Milo People count: 10-20 people in the vicinity Activities: Walking, sightseeing, photography Emotions: Curiosity, admiration, awe Location type: Tourist attraction, historical site Weather/lighting: Overcast, diffused lighting Time of day: Daytime Mood: Serene",2025-06-24T19:28:22-04:00,true
20-woman-admiring-classical-statue.jpg,"colors: brown, white, black; all objects: statue, woman, text, wall; people count: 1; activities: looking at artwork, smiling; emotions: happiness, curiosity; location type: museum or gallery; weather/lighting: indoors with artificial lighting; time of day: not possible to determine from the image; mood: positive and engaged."," colors: brown, white, black; all objects: statue, woman, text, wall; people count: 1; activities: looking at artwork, smiling; emotions: happiness, curiosity; location type: museum or gallery; weather/lighting: indoors with artificial lighting; time of day: not possible to determine from the image; mood: positive and engaged.",2025-06-24T19:28:28-04:00,true
21-jeweled-royal-crown-display.jpg,"colors: red, blue, green, yellow, orange, white;"," colors: red, blue, green, yellow, orange, white; all objects: crown, jewels, display case, table, people; people count: 3; activities: observing, admiring, discussing; emotions: curiosity, fascination, awe; location type: museum, exhibition hall; weather/lighting: indoor, well-lit; time of day: daytime; mood: elegant, regal.",2025-06-24T19:28:37-04:00,true
