image_filename,tags,raw_output,timestamp,success
01-street-meditation-couple.jpg,"ids: 0.3, 0.32, 0.6, 0.55","ids: [0.3, 0.32, 0.6, 0.55]",2025-06-24T16:42:09-04:00,true
02-graffiti-skate-park.jpg,"ids: 0.31, 0.64, 0.41, 0.79","ids: [0.31, 0.64, 0.41, 0.79]",2025-06-24T16:42:10-04:00,true
03-belgian-stew-fries.jpg,"ids: 0.31, 0.18, 0.48, 0.35","ids: [0.31, 0.18, 0.48, 0.35]",2025-06-24T16:42:11-04:00,true
04-cheese-fondue-dinner.jpg,"ids: 0.13, 0.12, 0.46, 0.42","ids: [0.13, 0.12, 0.46, 0.42]",2025-06-24T16:42:12-04:00,true
05-snowboarders-mountain-rest.jpg,"ids: 0.12, 0.42, 0.6, 0.61","ids: [0.12, 0.42, 0.6, 0.61]",2025-06-24T16:42:13-04:00,true
06-alpine-trail-hiker.jpg,"ids: 0.39, 0.48, 0.6, 0.61","ids: [0.39, 0.48, 0.6, 0.61]",2025-06-24T16:42:14-04:00,true
07-restaurant-group-dinner.jpg,"ids: 0.13, 0.48, 0.28, 0.62","ids: [0.13, 0.48, 0.28, 0.62]",2025-06-24T16:42:15-04:00,true
08-neon-bar-friends.jpg,"ids: 0.2, 0.39, 0.8, 0.63","ids: [0.2, 0.39, 0.8, 0.63]",2025-06-24T16:42:16-04:00,true
09-record-store-group-photo.jpg,"ids 0.12, 0.72, 0.56, 0.87","ids [0.12, 0.72, 0.56, 0.87]",2025-06-24T16:42:17-04:00,true
10-alpine-peaks-vista.jpg,"ids: 0.39, 0.66, 0.48, 0.74","ids: [0.39, 0.66, 0.48, 0.74]",2025-06-24T16:42:18-04:00,true
11-blue-sneakers-blacklight.jpg,"ids 0.39, 0.18, 1.0, 0.61","ids [0.39, 0.18, 1.0, 0.61]",2025-06-24T16:42:19-04:00,true
12-winter-jackets-uv-light.jpg,"ids: 0.36, 0.13, 0.66, 0.53","ids: [0.36, 0.13, 0.66, 0.53]",2025-06-24T16:42:20-04:00,true
13-couple-train-selfie.jpg,"ids: 0.17, 0.29, 0.83, 0.86","ids: [0.17, 0.29, 0.83, 0.86]",2025-06-24T16:42:22-04:00,true
14-freddie-mercury-statue.jpg,"ids: 0.39, 0.32, 0.61, 0.58","ids: [0.39, 0.32, 0.61, 0.58]",2025-06-24T16:42:22-04:00,true
15-red-eyes-costume-display.jpg,"ids 1, 2, 3","ids 1, 2, 3",2025-06-24T16:42:23-04:00,true
16-highland-cattle-pen.jpg,"ids: 0.32, 0.3, 0.69, 0.58","ids: [0.32, 0.3, 0.69, 0.58]",2025-06-24T16:42:24-04:00,true
17-european-town-rooftop-view.jpg,"ids: 0.39, 0.44, 0.49, 0.54","ids: [0.39, 0.44, 0.49, 0.54]",2025-06-24T16:42:25-04:00,true
18-poppy-seed-cake-slices.jpg,"ids: 0.31, 0.24, 0.64, 0.44","ids: [0.31, 0.24, 0.64, 0.44]",2025-06-24T16:42:26-04:00,true
19-louvre-pyramid-courtyard.jpg,"ids 0.31, 0.51, 0.64, 0.65","ids [0.31, 0.51, 0.64, 0.65]",2025-06-24T16:42:27-04:00,true
20-woman-admiring-classical-statue.jpg,"ids: 0.31, 0.39, 0.69, 0.87","ids: [0.31, 0.39, 0.69, 0.87]",2025-06-24T16:42:28-04:00,true
21-jeweled-royal-crown-display.jpg,"ids: 0.17, 0.49, 0.5, 0.74","ids: [0.17, 0.49, 0.5, 0.74]",2025-06-24T16:42:28-04:00,true
22-catacomb-skull-bone-wall.jpg,"ids: 0.39, 0.23, 0.66, 0.43","ids: [0.39, 0.23, 0.66, 0.43]",2025-06-24T16:42:30-04:00,true
