model,image_size,prompt_name,image_filename,tags,raw_output,timestamp,success
llava:7b,768,01-structured-comprehensive,01-street-meditation-couple.jpg,"bench, cold, couple, daytime, people, sidewalk, sitting, street, urban, winter"," people, couple, sitting, bench, street, sidewalk, urban, cold, winter, daytime ",2025-06-25T08:46:13-04:00,true
llava:7b,768,01-structured-comprehensive,02-graffiti-skate-park.jpg,"abandoned building, broken, concrete, contemplative, dark, decaying, desolate, desolation, dilapidated, dirty, edgy, empty, graffiti, gritty, introspective, melancholic, metal, moody, neglected, people, quiet, run down, rusted, skate park, skateboard, skateboard ramp, skateboarder, skateboarding, skater, solitary, stillness, street art, unkempt, urban, urban decay, vandalized"," people, graffiti, skateboard, abandoned building, urban, empty, desolate, dilapidated, run down, neglected, decaying, vandalized, gritty, edgy, street art, concrete, metal, rusted, broken, dirty, unkempt, dark, moody, melancholic, solitary, contemplative, introspective, quiet, stillness, desolation, urban decay, skate park, skateboarding, skater, skateboard ramp, skateboarder, street art, graffiti, abandoned building, urban, empty, desolate, run down, neglected, decaying, vandalized, gritty, edgy, street art, concrete, metal, rusted, broken, dirty, unkempt, dark, moody, melancholic, solitary, contemplative, introspective, quiet, stillness, desolation, urban decay ",2025-06-25T08:46:16-04:00,true
llava:7b,768,01-structured-comprehensive,03-belgian-stew-fries.jpg,"dinner, food, fork, fries, knife, people, plate, restaurant, sauce, table"," people, food, plate, fries, sauce, fork, knife, table, restaurant, dinner ",2025-06-25T08:46:17-04:00,true
llava:7b,768,01-structured-comprehensive,04-cheese-fondue-dinner.jpg,"beer, bread, casual, chairs, cheese, condiments, countertop, dining area, dining table, food, napkins, oven, people, pizza, restaurant, sauce, socializing, utensils, wine glass"," people, food, restaurant, dining table, beer, wine glass, bread, cheese, sauce, utensils, napkins, condiments, pizza, oven, countertop, chairs, dining area, socializing, casual ",2025-06-25T08:46:19-04:00,true
llava:7b,768,01-structured-comprehensive,05-snowboarders-mountain-rest.jpg,"camera perspective, cold, friends, fun, group, mountain, outdoor, people, recreation, skiing, snow, snowboarding, socializing, winter sports"," people, group, snowboarding, skiing, winter sports, cold, outdoor, mountain, snow, recreation, fun, friends, socializing, camera perspective ",2025-06-25T08:46:20-04:00,true
llava:7b,768,01-structured-comprehensive,06-alpine-trail-hiker.jpg,"camping, couple, forest, nature, outdoor, people, picnic, relaxation"," people, camping, forest, outdoor, nature, relaxation, picnic, couple ",2025-06-25T08:46:21-04:00,true
llava:7b,768,01-structured-comprehensive,07-restaurant-group-dinner.jpg,"casual, cell phone, chairs, dining, drinks, evening, food, friends, gathering, group, indoor, people, relaxed, restaurant, socializing, table"," people, group, restaurant, dining, socializing, casual, relaxed, food, drinks, cell phone, table, chairs, friends, gathering, indoor, evening ",2025-06-25T08:46:23-04:00,true
llava:7b,768,01-structured-comprehensive,08-neon-bar-friends.jpg,"bench, drinks, group, indoor, night, people, purple, socializing, table"," people, group, purple, table, bench, drinks, socializing, indoor, night ",2025-06-25T08:46:24-04:00,true
llava:7b,768,01-structured-comprehensive,09-record-store-group-photo.jpg,"bookshelves, bookstore, casual, colorful, group, happy, people, relaxed, selfie, socializing, warm lighting"," people, group, happy, relaxed, socializing, selfie, bookstore, bookshelves, colorful, warm lighting, casual ",2025-06-25T08:46:25-04:00,true
llava:7b,768,01-structured-comprehensive,10-alpine-peaks-vista.jpg,"adrenaline, adventure, alpine, blue, breathtaking, clouds, cold weather, crowd, excitement, exhilaration, green, high altitude, landscape, majestic, mountainous, nature, outdoor recreation, people, rocky terrain, scenic, ski lift, ski resort, sky, snow-covered peaks, snowy mountain range, thrill, tourism, travel, vacation destination, white, winter sports, winter wonderland"," people, crowd, snowy mountain range, ski lift, winter sports, outdoor recreation, cold weather, alpine, scenic, majestic, breathtaking, adventure, excitement, exhilaration, thrill, adrenaline, nature, landscape, sky, clouds, blue, white, green, rocky terrain, snow-covered peaks, ski resort, mountainous, high altitude, vacation destination, travel, tourism, winter wonderland ",2025-06-25T08:46:28-04:00,true
llava:7b,768,01-structured-comprehensive,11-blue-sneakers-blacklight.jpg,"blue, blurry, green, indoor, night, people, purple, shoes"," people, shoes, purple, blue, green, blurry, indoor, night ",2025-06-25T08:46:29-04:00,true
llava:7b,768,01-structured-comprehensive,12-winter-jackets-uv-light.jpg,"couple, dark, excited, happy, holding sign, indoor, man, nighttime, party, people, woman"," people, couple, man, woman, happy, excited, holding sign, nighttime, dark, indoor, party ",2025-06-25T08:46:30-04:00,true
